tube_fluid,shell_fluid,shell_diameter,tube_outer_diameter,tube_inner_diameter,tube_length,number_of_tubes,tube_pitch,baffle_spacing,number_of_baffles,tube_mass_flow_rate,shell_mass_flow_rate,tube_inlet_temp,tube_outlet_temp,shell_inlet_temp,shell_outlet_temp,tube_thermal_conductivity,heat_transfer_rate,heat_flux
water,oil,0.5024227343359853,0.024858690887202165,0.018678399725471202,3.0674924489126445,18,0.035222984110221935,0.10688270199365148,27,3.5045248674589913,2.0604595574183824,370.37991088319876,364.28203928346255,333.3616887243639,354.0059959607562,16.0,7114.192545553825,1649.838679067363
steam,glycol,0.5700262536605211,0.024537858267314347,0.019778604685646618,2.5211516411251953,19,0.03421909141073467,0.18738483896091374,12,0.8431051657360042,3.204994415963537,487.16562713082556,465.4776462780839,364.5732030007695,369.35133793377065,385.0,41444.33573701222,11223.442547196642
oil,water,0.5255799528735018,0.025200675543125006,0.020139634996233603,3.209428750335638,24,0.035382712521296496,0.137970377661206,22,2.995152265967857,4.29503754635812,520.3829875822889,500.9813114071802,305.1235470703895,311.920812131376,16.0,26381.82272702296,4326.171796908521
glycol,water,0.562175637577205,0.024966074038125556,0.020590995869730105,2.6445489922980765,24,0.0358925462840976,0.24696892137006404,9,0.41808517880167684,4.725060105279598,334.87768954937815,305.1673512183726,282.9433283207942,284.45271318974164,385.0,6333.926101064459,1272.359997225916
glycol,glycol,0.5028134278933808,0.024266364575883652,0.018340188836732,2.941370324324293,20,0.03261106092414405,0.18525284123556107,14,2.3607085174695093,2.8755998420996733,356.00781492796364,348.6361349379293,294.0266730018246,300.0784147934874,205.0,8391.463803106497,1871.127719555254
glycol,water,0.5029043680817876,0.026779485474728203,0.021492521977778945,3.1167756822529196,20,0.036859835348256174,0.17890839250620266,16,1.4385087688391904,1.6704434684008795,363.34941900113165,337.1773110635048,318.19480815546547,331.13540757089004,16.0,4692.896005532828,894.8562727938056
steam,water,0.5083058970640542,0.022919378096627228,0.018280878462597582,3.021745232675657,22,0.03068312589606254,0.12267890681958289,23,0.9468168583753332,2.5672557204861826,435.0396621914259,429.95253921109423,345.03612837744214,345.9382993805603,16.0,86612.49066599034,18094.529681508462
steam,steam,0.5612631547122355,0.02672689983755179,0.021854940219021225,3.3521093806683995,22,0.03350083146112602,0.15087415514039,21,0.4831195855089963,0.9526095542291966,511.2357637398134,476.34623217567054,433.94596932752364,451.64032894531124,385.0,4391.324159227853,709.1795048609948
oil,glycol,0.5493605633835382,0.027097855371252262,0.023681973293587694,2.967620695835357,22,0.03803111306433032,0.14245777378268165,19,1.4570550285742339,3.209908609394098,417.4616656666377,386.0197800938102,305.40039446683323,317.88859667894934,16.0,8769.982313407067,1577.9122666117155
oil,oil,0.5974555746182978,0.023182173555087848,0.016423385318094414,3.1721568476844153,22,0.031062430141794255,0.147584180754678,20,2.208449566602615,1.3710534090618052,401.49367884160347,389.9321822876682,356.7216124599535,375.34450627653206,16.0,3074.858470903215,604.9838364399176
glycol,glycol,0.5472500677533795,0.023067312121985015,0.016954437230695285,3.4119431537448013,19,0.031084914460610995,0.18537926685214162,17,2.8904026983317705,1.6031572476575058,340.9568307500173,323.11083944365384,283.300860010066,315.4761824880629,205.0,5232.394512745059,1113.7769583671072
oil,water,0.5522139125338547,0.02572406071721716,0.018879943106849966,2.9837392406296814,18,0.03599142728570454,0.15361291032735302,18,2.115655395560517,2.0393957346346325,346.2230048680977,334.5055559690347,321.60730378536783,327.7141854475494,205.0,1487.565972286065,342.73106121004656
oil,steam,0.529302595991332,0.022098908692147312,0.018308872319290737,3.487186936297654,18,0.03070130112915026,0.15124692685772684,22,1.791379568322039,0.8854308901616251,497.0313802891591,465.64382639399497,380.0637136132432,446.4095473585429,205.0,2642.851661798062,606.4630606293116
steam,oil,0.5165309087041982,0.02326939097905948,0.017632285755395997,3.0904069773291853,22,0.0313619971021894,0.10722476948251013,27,0.4239376837994552,2.934428810994399,498.8076527476786,472.6590010950939,445.9059714452859,449.52177233152076,205.0,11009.225626584588,2215.049961545802
glycol,steam,0.5785091384138517,0.023050247351206317,0.017797361364315145,3.3614670384076915,25,0.02948228106724087,0.26013940882619946,11,2.721068319301977,0.8932538189529232,482.7668332059972,470.51226066868185,318.84048035412945,363.4141012970159,385.0,7978.904463675746,1311.1396060569384
steam,oil,0.523823079895058,0.024582762450174506,0.01826964638924161,2.9049841879742675,26,0.03530058232984283,0.14284713881178177,19,0.18893361041210413,1.1719442695313789,433.87829631744546,398.9480745039336,331.4530745437846,336.8429703546179,16.0,21671.185103271655,3715.2238298738093
steam,water,0.5596023459299728,0.027280239680867072,0.022963821300407063,2.9567732667648747,24,0.0378099287512472,0.25017852211150304,10,0.9352490533390322,2.7272464991092895,477.41130871354795,469.80902039353094,313.77853180303407,315.032154932677,205.0,144546.05068043072,23767.24873373121
water,oil,0.5557205872786091,0.02282099732472148,0.017194401580443032,3.192087044559836,20,0.033781708168991544,0.1635911884014144,18,1.6276948613779938,2.0269959994496975,467.9218713510005,443.20066250390965,311.3499286096003,350.8635461112427,385.0,33534.15461367607,7326.526898361983
oil,glycol,0.5841840918481929,0.026252252080251396,0.020815556778749272,2.5807731350677985,18,0.03350758057302143,0.22881427962389345,10,1.23153253064901,0.6005430356229347,483.0138115245411,461.98157968393,295.9239988070244,333.66341404705327,16.0,11285.99192485194,2945.784430073245
glycol,oil,0.5124172625087838,0.02431741252112084,0.019751929828646556,2.7413945395940327,21,0.03316064717869142,0.1748343450450538,14,1.1696554363580662,0.8751900750979043,544.744755495852,512.6709295538368,294.2866805669855,343.27564676212404,385.0,21799.159608767193,4956.5749554368695
oil,glycol,0.5875742529065967,0.023714491091934804,0.01963029950677512,2.9119140926617924,26,0.03425917242224522,0.22480722045819307,11,2.0884743428512205,2.3678809471768907,430.0333943339015,423.57877012662425,335.0729586490411,340.05432286522023,16.0,10087.714478535323,1788.451607523856
steam,water,0.515183790521902,0.022685473297560675,0.01803446475252368,2.552268635088989,19,0.030928452237726417,0.12088608549902723,20,0.8864410400981378,2.963552868492924,475.04878175285495,454.7915325682211,336.7891042034646,339.70275447276396,16.0,94179.6190073759,27250.798192092992
glycol,steam,0.5058588989520824,0.027114109969175213,0.022819962086628665,3.099246209245081,26,0.03932513193658874,0.19325122153557336,15,2.2445875412273466,0.31484991428524783,504.98689916434165,497.22046106481224,344.9290710614992,411.03950960239354,16.0,7628.136971543554,1111.332026819372
glycol,oil,0.5967780016854618,0.022925621524673374,0.01659604256872166,2.6860902237493947,18,0.030873288129799104,0.24613499097399383,9,2.5504851163265356,2.735067483136078,507.00486953957073,496.8168112544817,308.3844885166523,319.2421954468322,385.0,17377.14157046089,4990.157428384159
glycol,oil,0.5324813117854018,0.02298875177349367,0.019927186031165903,2.9317808006652566,18,0.03381484938748944,0.14373307069576366,19,2.6421767017019833,0.8921539141454086,527.9257268159839,498.966930410442,326.56302380950336,424.5784715400146,205.0,13656.850302528834,3583.2844410974417
water,glycol,0.5973347618847203,0.027661221649148957,0.023256878750211908,3.128786675025585,26,0.03699209045077982,0.17351843672823933,17,2.5621688097556143,3.8323039030355903,358.92948646514446,344.7932921295306,308.383571664146,324.84415969104384,16.0,27479.847175026298,3887.2617272429347
water,oil,0.5666550534172725,0.02301734002068497,0.01642606046579713,3.4224632521658997,23,0.03102268802254426,0.14448870704796926,22,1.2133678720377397,1.622704849942574,501.9032922818926,474.9267159802225,303.7705515033902,343.92158930087953,385.0,60732.07524242617,10669.559402353472
water,oil,0.5703079611433406,0.022602786587928678,0.01759155724650161,3.245211291377626,22,0.03321688504748996,0.22599159832517163,13,4.554025280527778,2.3726153378428614,504.4161248798639,486.06639063726817,340.05666354820005,410.16261203654875,16.0,31383.022901122342,6190.3792597196925
steam,steam,0.5863485076438907,0.027995752247178252,0.023241573739934428,3.143781113352925,18,0.03968110333121367,0.1435281971184946,20,0.9621253193942857,0.6207884103857981,517.7714720669379,486.0447208115337,426.2909227090881,475.4624442360099,385.0,4029.3397700278865,809.593607851207
water,oil,0.5162837960668832,0.023832367817120885,0.01728573678815069,3.3457398830127802,20,0.03304813810478628,0.18107673582141143,17,2.000318045613052,1.2365294647872334,506.62207877519,500.7576685570841,302.36426147055727,321.24747535436154,205.0,52304.711807487605,10440.025965978326
glycol,oil,0.5031730125708449,0.025678338787749024,0.02232023695395473,2.8641250798529594,21,0.03378830803403877,0.14801535432749752,18,2.0521993670580865,1.5998609024902892,493.319830723157,484.48735819532226,280.59308519559096,293.5413498160365,16.0,24080.906355633713,4963.005503142809
steam,oil,0.5548197137045354,0.023413827520034684,0.020389326108276703,2.5149237765683767,25,0.03128334897789308,0.23328593147343232,9,0.8432668027665634,1.4295926690782468,504.3121478225364,485.2898052640639,345.678769978361,356.4185021772503,205.0,29870.17128791194,6458.781462193241
water,oil,0.5349204147661205,0.023981523937867483,0.01936773545813143,2.585209079670651,25,0.032818152418647724,0.20514363443345165,11,4.119326019525774,1.0082485998814354,399.41955279476196,393.78155314226797,306.11051080539914,351.9606405857436,16.0,15771.722463479091,3239.0436057371576
oil,water,0.549370145482219,0.023291693290826598,0.02027132818606659,2.5274669835553762,22,0.03382967125591261,0.1886151797788883,12,1.3970881997237676,2.779127829986235,510.8137810555308,497.48365038362624,334.4824465621342,337.84905587851205,205.0,14748.171507759142,3624.7584604114904
water,oil,0.5555422419204823,0.024584343824923804,0.018420100683477575,2.9614602946467112,20,0.03165748828413218,0.1172334009658374,24,0.5579015962500298,2.5404554775793957,354.29631131304126,335.46547513934,304.48796391927954,312.71934309864486,205.0,7511.149273758896,1641.9577931886242
glycol,oil,0.5478886301655943,0.026079222829081476,0.019144177296371186,3.4502408663549406,25,0.03836269203025478,0.14819994730145786,22,0.765987979927625,2.113028144363764,445.9517360152221,422.0681466129927,331.67977710244037,341.5746043495335,16.0,19276.402148037545,2727.6713160327404
glycol,oil,0.5846789571544181,0.02648631869527704,0.022319813577874378,3.1509912278388725,22,0.03350866637752658,0.19884056064898348,14,1.659056967162673,1.8612814494957457,391.345607259469,385.14599441342597,298.2414367550883,304.55690805961063,16.0,11821.397805739578,2049.403549944452
steam,water,0.5026250385876947,0.023628625446297187,0.019285822631973055,3.163172321175044,26,0.030629068043084868,0.12047468021856117,25,0.4026294597871204,4.55326892181543,497.0168575888786,479.3100434890435,325.8255217992289,326.5784307336234,205.0,146650.17766785345,24021.386056579482
oil,oil,0.5590411656033395,0.024590659318880742,0.02052711243059119,2.59008302619454,21,0.03140750340731573,0.14112174747583459,17,2.1660307455688343,1.1842832442018083,501.07445870299705,485.61350213413925,440.51873910151016,468.7965243762833,205.0,2836.5593829104937,675.0545262508143
oil,glycol,0.5125549843319965,0.024557364845944365,0.01948255639700942,2.7073945286203354,19,0.032519793778224365,0.22362864697688078,11,1.1488261434978109,2.3348030361954413,475.1485377059086,463.0426945355988,376.7384189267531,381.950451930862,385.0,6635.356578953562,1671.9661605946849
water,glycol,0.5183296507390454,0.025596479818540175,0.019879745641917926,2.92348631172666,23,0.03697404524892167,0.11250148681982083,24,2.6679137253937326,3.179910404141862,349.1309926029632,325.4380679200141,285.47288185857917,320.09396186519336,385.0,24234.389804708662,4482.012599486108
oil,oil,0.5126961599549033,0.023945178495748707,0.017684642638378288,3.3826712087317024,23,0.03267803509174627,0.22083271382397635,14,1.7772504759429624,1.333900530889325,440.7707975581839,412.54888780534486,359.3638186907465,396.965874750213,16.0,4896.391727079346,836.6052411609692
steam,glycol,0.5912095402968058,0.025266840948761908,0.020790559627687007,2.8699364949113053,25,0.035902657460846824,0.2202889581544071,12,0.2970405485321286,1.6211518246021386,384.71389202987217,349.5307608888986,341.454093218881,346.8530686554949,16.0,7680.637312026211,1348.6030667425366
steam,glycol,0.5882319867088789,0.0262716024057182,0.01944458475605667,2.6866223006208596,25,0.03747093610655127,0.22966167752803782,10,0.15554209713087275,2.0066426792439223,515.7349203278819,500.6201074749683,326.20048916137654,327.1817071354611,385.0,59830.150114191245,10792.872159231089
steam,glycol,0.5988553981613634,0.027277531219344765,0.022940673822791642,2.694100496104022,24,0.03970414443402117,0.1636611799439211,15,0.6381656538344825,3.7708196286070135,415.1659471151047,407.3936503298376,387.4079408668935,388.50956098643985,16.0,11060.886248126357,1996.2271511152196
steam,water,0.5098902605584066,0.025418747878410777,0.01848784244562095,3.0329629188061817,24,0.03366882273356439,0.10397160697074155,28,0.1711816003798675,1.7739906115815538,455.8210442245139,433.3935493379333,349.72940275092253,350.77005662938734,385.0,61076.251868554624,10507.272821148814
steam,glycol,0.5015703039144727,0.026452005242209205,0.0203339675954137,2.5745963657902555,23,0.033509631622695234,0.12945164210829135,18,0.9857986093784548,2.3412688548186305,480.2420137799584,451.9131750171586,373.27596975313077,383.2656250238896,16.0,43060.277784987804,8750.469723053273
steam,oil,0.5553025257964611,0.022353128267516564,0.015502482568102913,2.94995650431131,22,0.03338943876963127,0.16743076390647804,16,0.1806936340172708,2.401804206048188,522.4806211970075,486.4686706862485,420.6180401006485,423.2111961877823,205.0,18346.15811418358,4025.4891073689664
glycol,steam,0.5010490216085871,0.02519257211388878,0.019438491359817588,2.508634227512622,22,0.035720567440388054,0.16136031603240672,14,0.952792673222764,0.6554805631108238,499.04835288013965,485.77295889853946,303.0091018621845,326.05009495656384,16.0,7685.3048055138015,1759.4571291218667
glycol,glycol,0.5049999996535305,0.02303233275007904,0.01858174458951825,2.811865040336887,18,0.034124480375290436,0.1654972510693875,15,3.8932998481422025,2.528062887610444,388.2083035249191,358.8570476716543,303.20678679565765,348.40868446850834,385.0,16513.253521484534,4508.9754661327115
water,oil,0.5608010333610403,0.02640156882791393,0.02055779519434224,3.20374208390914,19,0.033503138192703605,0.14774097414748835,20,3.438055317310375,2.852489385790808,531.5393484541398,518.7076210943369,354.18252865949125,384.9669456745799,205.0,51112.628438248335,10123.6578988958
steam,steam,0.5046696121752557,0.027538524483727775,0.023221021425993457,3.1663221689671257,20,0.04074616745919475,0.1325509222845574,22,0.23856452620208968,0.743288588116288,491.9121467411845,485.4477047270315,459.94530793050706,462.0201232457477,385.0,2115.5826036548697,386.1484982270301
water,oil,0.5495700566322962,0.027272039952816265,0.021299463413409696,3.1692844626947227,18,0.038170993905888406,0.15604692092907127,19,2.0022647802338933,0.6459953350849491,527.3848777387466,507.87687825185816,342.05447128028374,462.4088371263106,16.0,31888.39393488894,6524.262445588253
oil,water,0.5849248309354632,0.02240603103643116,0.018642594413068564,3.0525359743396727,25,0.031001253433065958,0.24341253284926678,11,0.918478000057904,2.9785977070165406,473.6174970533236,444.09698827694115,301.7987034448292,306.3719409715939,385.0,19575.735932556767,3644.202422940967
oil,oil,0.5445316619215954,0.0251213827905798,0.02093419367634948,2.5129490026196946,25,0.03488468604419297,0.24284381916158587,9,1.22388136897542,0.6653780937695168,503.763541172228,496.22001738886155,401.1395558161116,415.01494230889745,16.0,6983.376798920233,1408.472519574028
glycol,glycol,0.5184083486409853,0.02632352908621238,0.022663408033702398,3.4053122507346836,26,0.03323144068568943,0.19830294464255754,16,0.9668736254496296,1.6206674777990004,331.6955466788988,319.82643686141654,283.52645593767454,290.6074453431472,16.0,8178.83309416167,1117.035746421658
steam,oil,0.5630376663226649,0.025114327519948135,0.01828175116012542,3.4453047922327773,26,0.03185396775180587,0.17952958062024912,18,0.16326102432514744,1.8309265108557582,500.2003772250079,474.54356248052915,424.6370072846644,426.82673999020983,385.0,18236.435940759027,2580.284199002829
glycol,steam,0.563382289704249,0.02761824836636302,0.02245122044958995,3.1044296533051594,19,0.04011317094429374,0.1734905219526541,16,1.1158010904778068,0.710431835825093,515.6165447706962,485.55655979580183,301.02206104325757,357.394692781932,16.0,8962.330929419546,1751.2153219300544
oil,glycol,0.5643176869524078,0.022741167444727577,0.01795312239816193,2.9802009797669324,21,0.031571425937700764,0.13949516414286176,20,1.5951545954056188,2.6220656775628126,419.08895035424405,402.17266546666315,355.94876832465854,364.9535307075023,205.0,4553.377424199647,1018.3713516310843
glycol,oil,0.5357677211094102,0.027781264992158848,0.021883799078057764,2.7991831521989874,24,0.03503267529886397,0.1587262662012281,16,2.433098473201738,2.0971841843370322,336.5247939132774,319.1418353245273,283.27479973164776,306.32309212724374,205.0,4835.835865286229,824.7590789210999
steam,steam,0.5076509580245798,0.02324844718840196,0.017767877631873978,2.840786605786476,21,0.029977625556934808,0.1375062299242795,19,0.16699839416786771,0.8936112307507855,446.18657038550316,413.51635733896694,380.95784310471515,387.0632644872439,385.0,2680.228238284692,615.1344482339564
oil,glycol,0.5071279825053494,0.02617696764064813,0.021268763284116442,3.041105151546847,18,0.036844031565019184,0.15068287385910795,19,2.551139317254799,1.7895431894017533,412.84775218013465,398.7066789553831,370.8734290768203,388.5127725094396,205.0,2253.224664240177,500.53142100576713
water,water,0.520759973817904,0.025023841342544643,0.020776069315288533,3.2271651771001846,25,0.03252178995134371,0.13243413996443557,23,1.1122338874885387,2.8960310767371853,369.52937039221734,359.1488574439694,303.94714125922064,307.93382440060554,205.0,28710.15858345597,4526.583515722652
oil,glycol,0.573375278946697,0.023755599430937663,0.020425189000764524,2.739328202021083,25,0.033823262357667756,0.20547514966451738,12,0.4360762332086107,1.087120046142567,418.4475461935311,411.4365863542721,383.0876959916603,385.5484627189763,16.0,2969.539112157831,581.0173566329034
steam,glycol,0.5713451140444209,0.027143949490441487,0.02093644044260049,3.1444308450966494,20,0.03546022377414198,0.20420864908070396,14,0.9618190635409886,3.2912984349910825,383.91514765598237,371.12873733313864,326.95477405459013,330.0841631880147,205.0,24197.39165805275,4512.0468389035705
steam,steam,0.5644049720844742,0.027321036368659294,0.02332645088754111,2.821486406495264,22,0.037836349978330984,0.20832726897561618,12,0.9064771120985556,0.40153791793455773,514.7571840330173,493.5464435578891,430.6052497901661,478.48877439045,16.0,3062.784453309888,574.8688133244192
steam,oil,0.5770929572362268,0.025823566911008407,0.01910232403735578,2.7639573596972715,19,0.035424862226843316,0.23120812376643082,10,0.33856377842156593,1.576530277769907,493.11432090470174,477.8328102593951,351.9406921426443,355.08178827381465,385.0,24747.529558395872,5808.724911177752
glycol,oil,0.5884752264524135,0.02299753437675598,0.019203638926098332,3.0136240408008113,21,0.030577968134896896,0.1653985087591898,17,3.3443356257173438,2.6076062085109686,458.1197488552301,452.71877264782677,328.2763637322704,336.1928426568284,16.0,15737.239942080352,3441.827106325793
steam,steam,0.5273711439191672,0.02504673473606575,0.021749478257223412,3.0117641590954913,23,0.03311229165598177,0.204030763963787,13,0.9882375189444353,0.7814039508801643,440.2681378181549,424.68462758602203,391.94380454559104,411.6521890129355,16.0,1906.8465557406025,349.83717790624945
oil,oil,0.5570443904911105,0.02677404409950881,0.020712626158180477,3.325078432217162,20,0.03581156157223009,0.12545701173228785,25,0.5755120926738582,0.7976165183484546,451.1144783942097,439.71085543756493,429.3199578008014,437.5481260506659,385.0,1168.7686049199128,208.94539330471923
water,glycol,0.5376948937085534,0.026807899283923558,0.021083294823217698,3.42241185136335,26,0.037135523439132206,0.1459446446326491,22,0.6084647075948431,2.062392235010709,309.6147574221287,300.072065134703,280.9530086295967,285.8564398534506,385.0,8893.084629976247,1186.681440819033
steam,glycol,0.5295187150086113,0.02445926194023662,0.0175589147473436,3.2365591709828374,22,0.03416926077363905,0.1358659213410407,22,0.3995034254231158,1.5131099341461953,395.97418350994053,373.52148069631534,331.4899361671219,336.4547557191337,205.0,25644.769870374796,4687.047484631083
glycol,water,0.5966968874716299,0.023131522281781274,0.019089548399647757,2.881490382091166,18,0.031652716059388776,0.15213491605514184,17,2.6906290133295108,4.719458979761505,334.08452923458543,322.70748197577547,303.60694069252116,307.33108179374136,385.0,3498.9372012417925,928.3086156687198
steam,water,0.5152316268690769,0.02527833094093727,0.020378417347960982,3.001622210847302,24,0.033061253377230336,0.17240496579102474,16,0.37864386364968644,2.4171304229442008,395.54295072179724,361.32620804101765,307.70391389686165,310.2813581322654,16.0,50357.71117873078,8802.38667756504
glycol,steam,0.5457738876654569,0.022328842897893636,0.01763452557332218,3.3433868465781935,21,0.02800407762353412,0.16682552854407715,19,2.2141326269806543,0.6748449286248717,438.3685238621411,428.162828258769,281.24671733861925,321.22806585862503,16.0,7054.23546452699,1432.2800306980214
glycol,steam,0.5393749101109322,0.02617259396795925,0.01924105447637796,2.5172822329282356,23,0.036406520936287615,0.2343243923391773,9,0.8662313429503857,0.7970231054164126,476.86402227060853,441.44951617115794,383.18893249409314,429.14674572450053,16.0,2291.8452210822607,481.42528632124646
steam,glycol,0.5854870289839255,0.02532525692580764,0.022279805198814426,3.4719149298904313,22,0.03704805545991784,0.22583675256745875,14,0.2368644491369118,1.0421915099958836,460.2616921210125,440.2525438790284,305.7940696363132,309.60267319728075,385.0,53118.52926400127,8740.78731610197
glycol,oil,0.5343342954986613,0.02722416131298645,0.02248561621560658,2.95440967629856,18,0.038135342063415074,0.20683002119033428,13,3.6718352124584874,2.0627667781091046,502.12466029466805,473.50596183176964,330.62223968949155,388.8425987949614,385.0,13348.885705108112,2934.9277212106517
oil,oil,0.5082778797090184,0.025470137608691854,0.020993326084841554,3.1098291624076326,22,0.033159970027240256,0.1541590575114891,19,2.209698250325935,0.8424303436501024,409.7072367015353,396.7686613683242,359.97761229339585,393.9155485168584,385.0,2291.538157103021,418.5879446708448
oil,oil,0.5609419450412344,0.024220824721071163,0.0190123337227514,3.496489052366498,23,0.036316374589476855,0.18852347033937059,17,0.5813427042925,1.247255011584144,502.8386672222833,488.2123760250484,367.94537880184373,374.7626596300607,16.0,13006.120315465427,2125.440534952947
glycol,oil,0.5658105954961647,0.026900905550302185,0.02234494291478645,2.6768684574886565,22,0.03454760668832469,0.13954895503762269,18,0.7643401119681276,1.9619245751938001,459.80448500094667,421.36773511284235,290.99678948137455,308.11045143475815,205.0,18193.744151301762,3655.57416773026
steam,oil,0.5837088291281932,0.026674422964658873,0.023639627194256226,2.562982581031446,21,0.03824855489274848,0.24821197938448394,9,0.6435240465418441,0.9422123820273723,475.0352300330046,468.99552009223237,425.92034303732936,429.868630977136,16.0,8825.875179545788,1956.8066960252108
steam,glycol,0.5052115920598115,0.025035844935998794,0.021402033658541084,2.640981109079244,20,0.031731403076652315,0.1344953599162488,18,0.7634369074114129,1.3823866090269687,448.83597654398,441.8249189355181,352.8835437211575,356.12628264566933,16.0,34646.97626702065,8339.84391223919
steam,glycol,0.5815826672561316,0.024546820303047587,0.01917984455190044,3.136355694130799,21,0.03236739647234224,0.21223308520618045,13,0.22409895070717614,3.913758399493636,459.77504852362625,445.8206310791955,352.83754177911527,353.5067208302478,385.0,35449.37418443197,6979.412255894565
oil,steam,0.5061908325849358,0.02747764312599598,0.022972301257074928,3.135725418894042,20,0.03524450557186694,0.20963657436652022,13,0.989953018014777,0.873058122646536,394.2073276840305,374.71272647976383,333.10508141453647,356.19960562689295,385.0,1562.0097050215006,288.52692970771693
oil,glycol,0.5474713351611419,0.02787568226190813,0.021583673093747025,3.068777921796263,24,0.04108414833618459,0.23747219500630837,11,2.3544734594122785,1.5936806112112691,529.4310143451074,512.2378218411975,340.77588212334473,363.0016661071085,385.0,20523.901114007047,3182.056103466434
steam,water,0.5496005255364995,0.025797688949438877,0.020448801672158907,3.079758450586371,25,0.03646495367874107,0.17207565359755395,16,0.529088289600094,3.697369818325869,450.5496018269866,420.36747574978534,362.39692368564624,364.47377240062144,385.0,65086.050612354855,10430.390799707971
oil,oil,0.5490745268237812,0.027901378964212374,0.02406331629178591,2.597251815717866,24,0.03991988015186136,0.11012524469065053,22,0.3044571208279019,1.659470987833282,502.0433793594837,470.69809246393703,459.01910165865667,464.7699077105317,205.0,1810.5477530028722,331.3669137913632
steam,oil,0.520470511546946,0.024308604494181436,0.017940265242276366,2.9409248365756335,22,0.03643799262535737,0.20402291214373164,13,0.8351391484415424,0.8796710052022783,492.1045517953862,460.8637996062069,344.9858796756177,373.37401125660443,205.0,26887.055062808544,5441.60145087596
glycol,oil,0.5097237069456426,0.02532989261974192,0.020962750531709474,3.0653688699275055,22,0.032086603500090766,0.20041136805047893,14,2.934078382693169,0.7999101082203631,509.75187284910214,497.50906884491616,379.42115955996337,430.7431357285808,385.0,12099.288190947924,2254.6086888973005
steam,steam,0.5704936788900544,0.023848548690647453,0.019123634684018877,3.270040262805524,20,0.03136542129144148,0.24602965885076786,12,0.9114241014157519,0.20782309376844765,475.5630480396819,468.20244648152465,394.80004866346866,427.08053077628665,205.0,3351.3696182847807,683.954804788236
steam,oil,0.5405930976740576,0.024230006357081856,0.019720394299846327,2.843698270171211,20,0.034471374600051584,0.13506692671582238,20,0.9184339903586222,2.8214103790031144,487.2469798209622,467.5900989405922,339.2725865282211,345.3971206290899,16.0,35279.338634701206,8148.985119829324
steam,oil,0.5797296626221002,0.023226666620146604,0.017866223246723156,2.5041971060128416,26,0.032121838029380866,0.2007066506534866,11,0.16134579394521809,1.838026689916539,509.22719735423544,498.4548883424782,362.240073365427,363.1451626028392,205.0,28374.401445774332,5972.389077242719
oil,oil,0.5628035627020954,0.02722116672134996,0.02308756364181815,2.7268061295937542,24,0.03606842979434717,0.22224091967896084,11,2.764287933579506,2.689218941195053,512.2900297602124,488.34760449073246,460.0974886430715,484.708261778427,205.0,2282.065871052343,407.7613557567785
oil,steam,0.5085424387723945,0.024300314146274257,0.019089244779130404,2.9017245179903464,19,0.03126468829419657,0.14197173800888793,19,1.461429522594539,0.4613640622313623,417.78428013604906,412.6360459147651,393.9550410413283,410.99292470335075,385.0,442.4987738030656,105.1333566479711
glycol,oil,0.5691703385426052,0.024635903188612668,0.02040049577025532,2.724526669715372,26,0.034553441020834116,0.12272523753992502,21,3.506424212751195,1.42618129478414,422.11231397190545,410.7654996250134,307.49520275711865,339.3779412152407,16.0,14025.231384005601,2558.1573965595458
glycol,steam,0.5723590472141252,0.02662913357245853,0.022998203181762357,3.3125456091869627,23,0.03543068545976679,0.22446951369603813,13,0.40843394094832935,0.26002728348045506,485.9605068437425,466.5225623870123,303.93773092374795,340.3936815231921,205.0,9070.729096869693,1423.133314277274
oil,glycol,0.538994515218047,0.02633736391217288,0.023251641442171792,2.862537344586098,23,0.03505832251367575,0.16514488311243586,16,2.983241212820609,1.3542694822084254,402.0631379340613,364.1852970838164,280.6846858218892,353.6937103856243,385.0,6195.692691035833,1137.3357588414005
steam,oil,0.577759378756847,0.02288641331683234,0.017083188731043943,2.710411632454617,20,0.031775504055147216,0.1655570191140175,15,0.9445377912256305,2.420924892438646,502.9174303950164,473.1522265283697,433.8857077038348,445.0010706216977,385.0,11379.086907007346,2919.5408524955164
steam,water,0.5636677148390644,0.025485880966781196,0.021608260168182857,2.5361190139012395,24,0.03699660425115374,0.1561676244714476,15,0.7023255951104275,2.6458012490229716,470.15186898519227,433.23053723379184,325.3179482847048,330.0307417982838,205.0,97292.18510657223,19964.000062798816
glycol,oil,0.5456769055491921,0.022570206514218694,0.018993133306531573,2.5982435138479163,23,0.032651281724891464,0.12612727783660013,19,3.0072177685315755,2.036807856947696,475.88736686108234,441.660602769984,331.8618826388732,389.6146242469156,16.0,12077.407553447258,2850.234735768152
glycol,water,0.5870706673246858,0.025696638461525506,0.02086699194572503,3.1107381685172286,23,0.036423795218290936,0.11801261045838471,25,1.978094666877915,1.561966150375402,362.87897433401827,346.57328912407723,287.22092041528066,299.0772282794688,16.0,14016.310200599997,2426.7007229210176
oil,glycol,0.5167379708626019,0.027353747140712845,0.023931726442207174,2.6333691406151485,25,0.03712749047719943,0.13266153272833292,18,1.6524875210758185,3.833418757557317,461.9417167036321,447.8686704018593,338.0433965000288,343.3516064842461,205.0,11484.331616680169,2029.9590321528433
